plant,signal,slice,time,date,treatment
3,4497384,311,1285,3.14.07,DMSO
4,4723913,311,1285,3.14.07,DMSO
5,3068042,311,1285,3.14.07,DMSO+FR
6,3445575,311,1285,3.14.07,DMSO+FR
7,2497173,311,1285,3.14.07,DMSO+FR
8,9287312,311,1285,3.14.07,NPA
9,10285333,311,1285,3.14.07,NPA
10,13938878,311,1285,3.14.07,NPA+FR
11,1478328,311,1285,3.14.07,NPA+FR
12,3476632,311,1285,3.14.07,NPA+FR
13,6936640,311,1285,3.14.07,NPA+FR
1,5716971,312,1289,3.14.07,DMSO
2,1974841,312,1289,3.14.07,DMSO
3,4069378,312,1289,3.14.07,DMSO
4,4494025,312,1289,3.14.07,DMSO
5,3176562,312,1289,3.14.07,DMSO+FR
6,3887569,312,1289,3.14.07,DMSO+FR
7,2428440,312,1289,3.14.07,DMSO+FR
8,9286308,312,1289,3.14.07,NPA
9,10761704,312,1289,3.14.07,NPA
10,13632557,312,1289,3.14.07,NPA+FR
11,1516787,312,1289,3.14.07,NPA+FR
12,3456106,312,1289,3.14.07,NPA+FR
13,6879090,312,1289,3.14.07,NPA+FR
1,5610549,313,1293,3.14.07,DMSO
2,1887890,313,1293,3.14.07,DMSO
3,4408749,313,1293,3.14.07,DMSO
4,4871893,313,1293,3.14.07,DMSO
5,3108650,313,1293,3.14.07,DMSO+FR
6,3543176,313,1293,3.14.07,DMSO+FR
7,2649567,313,1293,3.14.07,DMSO+FR
8,9186255,313,1293,3.14.07,NPA
9,10481723,313,1293,3.14.07,NPA
10,14161355,313,1293,3.14.07,NPA+FR
11,1497935,313,1293,3.14.07,NPA+FR
12,3373598,313,1293,3.14.07,NPA+FR
13,7033954,313,1293,3.14.07,NPA+FR
1,5869885,314,1297,3.14.07,DMSO
2,2366970,314,1297,3.14.07,DMSO
3,4603024,314,1297,3.14.07,DMSO
4,4870572,314,1297,3.14.07,DMSO
5,3576937,314,1297,3.14.07,DMSO+FR
6,3608853,314,1297,3.14.07,DMSO+FR
7,2376846,314,1297,3.14.07,DMSO+FR
8,9211053,314,1297,3.14.07,NPA
9,10061960,314,1297,3.14.07,NPA
10,14395479,314,1297,3.14.07,NPA+FR
11,1722755,314,1297,3.14.07,NPA+FR
12,3304674,314,1297,3.14.07,NPA+FR
13,6889301,314,1297,3.14.07,NPA+FR
1,5685792,315,1301,3.14.07,DMSO
2,2099649,315,1301,3.14.07,DMSO
3,4420461,315,1301,3.14.07,DMSO
4,4704070,315,1301,3.14.07,DMSO
5,3053448,315,1301,3.14.07,DMSO+FR
6,3575262,315,1301,3.14.07,DMSO+FR
7,2261857,315,1301,3.14.07,DMSO+FR
8,8676471,315,1301,3.14.07,NPA
9,10863090,315,1301,3.14.07,NPA
10,13656814,315,1301,3.14.07,NPA+FR
11,1517801,315,1301,3.14.07,NPA+FR
12,3665236,315,1301,3.14.07,NPA+FR
13,6655626,315,1301,3.14.07,NPA+FR
1,5606589,316,1305,3.14.07,DMSO
2,2091278,316,1305,3.14.07,DMSO
3,4680610,316,1305,3.14.07,DMSO
4,4928627,316,1305,3.14.07,DMSO
5,3344508,316,1305,3.14.07,DMSO+FR
6,4381426,316,1305,3.14.07,DMSO+FR
7,2685299,316,1305,3.14.07,DMSO+FR
8,9371484,316,1305,3.14.07,NPA
9,10616098,316,1305,3.14.07,NPA
10,13254319,316,1305,3.14.07,NPA+FR
11,1836398,316,1305,3.14.07,NPA+FR
12,3588224,316,1305,3.14.07,NPA+FR
13,7021117,316,1305,3.14.07,NPA+FR
1,5676147,317,1309,3.14.07,DMSO
2,2034657,317,1309,3.14.07,DMSO
3,4322387,317,1309,3.14.07,DMSO
4,4870380,317,1309,3.14.07,DMSO
5,3343630,317,1309,3.14.07,DMSO+FR
6,3385916,317,1309,3.14.07,DMSO+FR
7,2428690,317,1309,3.14.07,DMSO+FR
8,9155171,317,1309,3.14.07,NPA
9,10315267,317,1309,3.14.07,NPA
10,13715731,317,1309,3.14.07,NPA+FR
11,1598886,317,1309,3.14.07,NPA+FR
12,3537426,317,1309,3.14.07,NPA+FR
13,6721444,317,1309,3.14.07,NPA+FR
1,5343287,318,1313,3.14.07,DMSO
2,1909926,318,1313,3.14.07,DMSO
3,4361140,318,1313,3.14.07,DMSO
4,4778711,318,1313,3.14.07,DMSO
5,3361109,318,1313,3.14.07,DMSO+FR
6,3681577,318,1313,3.14.07,DMSO+FR
7,2294848,318,1313,3.14.07,DMSO+FR
8,9242783,318,1313,3.14.07,NPA
9,10264520,318,1313,3.14.07,NPA
10,13495911,318,1313,3.14.07,NPA+FR
11,1636622,318,1313,3.14.07,NPA+FR
12,3389603,318,1313,3.14.07,NPA+FR
13,6824422,318,1313,3.14.07,NPA+FR
1,5486039,319,1317,3.14.07,DMSO
2,1819632,319,1317,3.14.07,DMSO
3,4272464,319,1317,3.14.07,DMSO
4,4727695,319,1317,3.14.07,DMSO
5,3163854,319,1317,3.14.07,DMSO+FR
6,3385900,319,1317,3.14.07,DMSO+FR
7,2429612,319,1317,3.14.07,DMSO+FR
8,8752129,319,1317,3.14.07,NPA
9,11080222,319,1317,3.14.07,NPA
10,13416554,319,1317,3.14.07,NPA+FR
11,1698955,319,1317,3.14.07,NPA+FR
12,3398499,319,1317,3.14.07,NPA+FR
13,6712938,319,1317,3.14.07,NPA+FR
1,5675163,320,1321,3.14.07,DMSO
2,1922785,320,1321,3.14.07,DMSO
3,4496206,320,1321,3.14.07,DMSO
4,4931235,320,1321,3.14.07,DMSO
5,3408354,320,1321,3.14.07,DMSO+FR
6,3459705,320,1321,3.14.07,DMSO+FR
7,2416978,320,1321,3.14.07,DMSO+FR
8,9014908,320,1321,3.14.07,NPA
9,10383206,320,1321,3.14.07,NPA
10,13868367,320,1321,3.14.07,NPA+FR
11,1773325,320,1321,3.14.07,NPA+FR
12,3757664,320,1321,3.14.07,NPA+FR
13,6429819,320,1321,3.14.07,NPA+FR
1,6117238,321,1325,3.14.07,DMSO
2,1989479,321,1325,3.14.07,DMSO
3,4514339,321,1325,3.14.07,DMSO
4,4705304,321,1325,3.14.07,DMSO
5,3441911,321,1325,3.14.07,DMSO+FR
6,3316995,321,1325,3.14.07,DMSO+FR
7,2334272,321,1325,3.14.07,DMSO+FR
8,9167772,321,1325,3.14.07,NPA
9,10057729,321,1325,3.14.07,NPA
10,13879307,321,1325,3.14.07,NPA+FR
11,1722899,321,1325,3.14.07,NPA+FR
12,3429288,321,1325,3.14.07,NPA+FR
13,6822987,321,1325,3.14.07,NPA+FR
1,6657498,322,1329,3.14.07,DMSO
2,2932209,322,1329,3.14.07,DMSO
3,4383397,322,1329,3.14.07,DMSO
4,4808436,322,1329,3.14.07,DMSO
5,3190616,322,1329,3.14.07,DMSO+FR
6,3738677,322,1329,3.14.07,DMSO+FR
7,2235941,322,1329,3.14.07,DMSO+FR
8,9203093,322,1329,3.14.07,NPA
9,10233812,322,1329,3.14.07,NPA
10,13590883,322,1329,3.14.07,NPA+FR
11,1788124,322,1329,3.14.07,NPA+FR
12,3392012,322,1329,3.14.07,NPA+FR
13,6659110,322,1329,3.14.07,NPA+FR
1,5322292,323,1333,3.14.07,DMSO
2,2218990,323,1333,3.14.07,DMSO
3,4278460,323,1333,3.14.07,DMSO
4,4863872,323,1333,3.14.07,DMSO
5,3207460,323,1333,3.14.07,DMSO+FR
6,3646400,323,1333,3.14.07,DMSO+FR
7,2372385,323,1333,3.14.07,DMSO+FR
8,8751909,323,1333,3.14.07,NPA
9,10317946,323,1333,3.14.07,NPA
10,14535698,323,1333,3.14.07,NPA+FR
11,1479144,323,1333,3.14.07,NPA+FR
12,3494142,323,1333,3.14.07,NPA+FR
13,6916421,323,1333,3.14.07,NPA+FR
1,5114383,324,1337,3.14.07,DMSO
2,2153384,324,1337,3.14.07,DMSO
3,4079556,324,1337,3.14.07,DMSO
4,4342237,324,1337,3.14.07,DMSO
5,3143427,324,1337,3.14.07,DMSO+FR
6,3532987,324,1337,3.14.07,DMSO+FR
7,2085174,324,1337,3.14.07,DMSO+FR
8,8830084,324,1337,3.14.07,NPA
9,10091386,324,1337,3.14.07,NPA
10,13734556,324,1337,3.14.07,NPA+FR
11,1506391,324,1337,3.14.07,NPA+FR
12,3416219,324,1337,3.14.07,NPA+FR
13,6647980,324,1337,3.14.07,NPA+FR
1,5482855,325,1341,3.14.07,DMSO
2,2057206,325,1341,3.14.07,DMSO
3,4112559,325,1341,3.14.07,DMSO
4,4636244,325,1341,3.14.07,DMSO
5,3311029,325,1341,3.14.07,DMSO+FR
6,3554396,325,1341,3.14.07,DMSO+FR
7,2110174,325,1341,3.14.07,DMSO+FR
8,9343029,325,1341,3.14.07,NPA
9,10242014,325,1341,3.14.07,NPA
10,13740133,325,1341,3.14.07,NPA+FR
11,1635674,325,1341,3.14.07,NPA+FR
12,3165899,325,1341,3.14.07,NPA+FR
13,6958288,325,1341,3.14.07,NPA+FR
1,5504658,326,1345,3.14.07,DMSO
2,2197397,326,1345,3.14.07,DMSO
3,4172975,326,1345,3.14.07,DMSO
4,4814387,326,1345,3.14.07,DMSO
5,3608732,326,1345,3.14.07,DMSO+FR
6,3561506,326,1345,3.14.07,DMSO+FR
7,2102643,326,1345,3.14.07,DMSO+FR
8,8939258,326,1345,3.14.07,NPA
9,10337327,326,1345,3.14.07,NPA
10,13403621,326,1345,3.14.07,NPA+FR
11,1633220,326,1345,3.14.07,NPA+FR
12,3159121,326,1345,3.14.07,NPA+FR
13,6426781,326,1345,3.14.07,NPA+FR
1,5362243,327,1349,3.14.07,DMSO
2,1901475,327,1349,3.14.07,DMSO
3,4533294,327,1349,3.14.07,DMSO
4,4487280,327,1349,3.14.07,DMSO
5,3217510,327,1349,3.14.07,DMSO+FR
6,3906613,327,1349,3.14.07,DMSO+FR
7,2289798,327,1349,3.14.07,DMSO+FR
8,8576286,327,1349,3.14.07,NPA
9,10094897,327,1349,3.14.07,NPA
10,14272259,327,1349,3.14.07,NPA+FR
11,1739383,327,1349,3.14.07,NPA+FR
12,3327603,327,1349,3.14.07,NPA+FR
13,6733399,327,1349,3.14.07,NPA+FR
1,5517432,328,1353,3.14.07,DMSO
2,2033816,328,1353,3.14.07,DMSO
3,4020936,328,1353,3.14.07,DMSO
4,4559347,328,1353,3.14.07,DMSO
5,3377976,328,1353,3.14.07,DMSO+FR
6,3684908,328,1353,3.14.07,DMSO+FR
7,2233821,328,1353,3.14.07,DMSO+FR
8,8844612,328,1353,3.14.07,NPA
9,9905167,328,1353,3.14.07,NPA
10,14293829,328,1353,3.14.07,NPA+FR
11,1523457,328,1353,3.14.07,NPA+FR
12,3227663,328,1353,3.14.07,NPA+FR
13,6854371,328,1353,3.14.07,NPA+FR
1,5576878,329,1357,3.14.07,DMSO
2,2292396,329,1357,3.14.07,DMSO
3,4098025,329,1357,3.14.07,DMSO
4,4357015,329,1357,3.14.07,DMSO
5,3580365,329,1357,3.14.07,DMSO+FR
6,3631282,329,1357,3.14.07,DMSO+FR
7,2249505,329,1357,3.14.07,DMSO+FR
8,7947221,329,1357,3.14.07,NPA
9,9845912,329,1357,3.14.07,NPA
10,13410378,329,1357,3.14.07,NPA+FR
11,1822147,329,1357,3.14.07,NPA+FR
12,3143947,329,1357,3.14.07,NPA+FR
13,6924108,329,1357,3.14.07,NPA+FR
14,6881496,1,33,3.15.07,DMSO
15,7193525,1,33,3.15.07,DMSO
16,7653606,1,33,3.15.07,DMSO+FR
17,9071800,1,33,3.15.07,DMSO+FR
18,22761172,1,33,3.15.07,NPA
19,28068102,1,33,3.15.07,NPA
20,21944474,1,33,3.15.07,NPA+FR
21,22231563,1,33,3.15.07,NPA+FR
22,35284113,1,33,3.15.07,NPA+FR
23,22116347,1,33,3.15.07,NPA+FR
14,6862880,2,37,3.15.07,DMSO
15,7492901,2,37,3.15.07,DMSO
16,7487953,2,37,3.15.07,DMSO+FR
17,9691805,2,37,3.15.07,DMSO+FR
18,22930846,2,37,3.15.07,NPA
19,27674316,2,37,3.15.07,NPA
20,23293491,2,37,3.15.07,NPA+FR
21,21932296,2,37,3.15.07,NPA+FR
22,33949374,2,37,3.15.07,NPA+FR
23,22803840,2,37,3.15.07,NPA+FR
14,7234780,3,41,3.15.07,DMSO
15,6839135,3,41,3.15.07,DMSO
16,8529361,3,41,3.15.07,DMSO+FR
17,9685513,3,41,3.15.07,DMSO+FR
18,23245779,3,41,3.15.07,NPA
19,28175470,3,41,3.15.07,NPA
20,24635340,3,41,3.15.07,NPA+FR
21,22822366,3,41,3.15.07,NPA+FR
22,35440027,3,41,3.15.07,NPA+FR
23,23646561,3,41,3.15.07,NPA+FR
14,7035002,4,45,3.15.07,DMSO
15,7386995,4,45,3.15.07,DMSO
16,7984034,4,45,3.15.07,DMSO+FR
17,9451116,4,45,3.15.07,DMSO+FR
18,23140203,4,45,3.15.07,NPA
19,28073754,4,45,3.15.07,NPA
20,25602526,4,45,3.15.07,NPA+FR
21,23902483,4,45,3.15.07,NPA+FR
22,36247454,4,45,3.15.07,NPA+FR
23,24622448,4,45,3.15.07,NPA+FR
14,7163508,5,49,3.15.07,DMSO
15,6768775,5,49,3.15.07,DMSO
16,7858489,5,49,3.15.07,DMSO+FR
17,9287745,5,49,3.15.07,DMSO+FR
18,21850940,5,49,3.15.07,NPA
19,27043776,5,49,3.15.07,NPA
20,26178125,5,49,3.15.07,NPA+FR
21,24709801,5,49,3.15.07,NPA+FR
22,36669726,5,49,3.15.07,NPA+FR
23,23577139,5,49,3.15.07,NPA+FR
14,7443364,6,53,3.15.07,DMSO
15,7070147,6,53,3.15.07,DMSO
16,8113756,6,53,3.15.07,DMSO+FR
17,9632028,6,53,3.15.07,DMSO+FR
18,22550348,6,53,3.15.07,NPA
19,26776643,6,53,3.15.07,NPA
20,27107002,6,53,3.15.07,NPA+FR
21,25418285,6,53,3.15.07,NPA+FR
22,36454294,6,53,3.15.07,NPA+FR
23,24949100,6,53,3.15.07,NPA+FR
14,7477491,7,57,3.15.07,DMSO
15,6685347,7,57,3.15.07,DMSO
16,7968771,7,57,3.15.07,DMSO+FR
17,9772866,7,57,3.15.07,DMSO+FR
18,21022806,7,57,3.15.07,NPA
19,26572795,7,57,3.15.07,NPA
20,28303660,7,57,3.15.07,NPA+FR
21,25800566,7,57,3.15.07,NPA+FR
22,37077140,7,57,3.15.07,NPA+FR
23,25182214,7,57,3.15.07,NPA+FR
14,7443105,8,61,3.15.07,DMSO
15,6913201,8,61,3.15.07,DMSO
16,8651761,8,61,3.15.07,DMSO+FR
17,9356967,8,61,3.15.07,DMSO+FR
18,21317239,8,61,3.15.07,NPA
19,26335334,8,61,3.15.07,NPA
20,29509357,8,61,3.15.07,NPA+FR
21,27780710,8,61,3.15.07,NPA+FR
22,39724739,8,61,3.15.07,NPA+FR
23,26161385,8,61,3.15.07,NPA+FR
14,7910658,9,65,3.15.07,DMSO
15,6672693,9,65,3.15.07,DMSO
16,8219110,9,65,3.15.07,DMSO+FR
17,10088223,9,65,3.15.07,DMSO+FR
18,20503384,9,65,3.15.07,NPA
19,27305109,9,65,3.15.07,NPA
20,31226249,9,65,3.15.07,NPA+FR
21,28658534,9,65,3.15.07,NPA+FR
22,41458728,9,65,3.15.07,NPA+FR
23,27969431,9,65,3.15.07,NPA+FR
14,7334345,10,69,3.15.07,DMSO
15,7001089,10,69,3.15.07,DMSO
16,8524336,10,69,3.15.07,DMSO+FR
17,9639833,10,69,3.15.07,DMSO+FR
18,21373298,10,69,3.15.07,NPA
19,25101478,10,69,3.15.07,NPA
20,32480518,10,69,3.15.07,NPA+FR
21,29682507,10,69,3.15.07,NPA+FR
22,41064326,10,69,3.15.07,NPA+FR
23,28685354,10,69,3.15.07,NPA+FR
14,7455734,11,73,3.15.07,DMSO
15,7303949,11,73,3.15.07,DMSO
16,8766374,11,73,3.15.07,DMSO+FR
17,10677697,11,73,3.15.07,DMSO+FR
18,20476949,11,73,3.15.07,NPA
19,25872760,11,73,3.15.07,NPA
20,33671141,11,73,3.15.07,NPA+FR
21,29545800,11,73,3.15.07,NPA+FR
22,41825241,11,73,3.15.07,NPA+FR
23,28460179,11,73,3.15.07,NPA+FR
14,7383915,12,77,3.15.07,DMSO
15,6727000,12,77,3.15.07,DMSO
16,9043531,12,77,3.15.07,DMSO+FR
17,11198715,12,77,3.15.07,DMSO+FR
18,20325142,12,77,3.15.07,NPA
19,24038546,12,77,3.15.07,NPA
20,33749762,12,77,3.15.07,NPA+FR
21,30704228,12,77,3.15.07,NPA+FR
22,43501769,12,77,3.15.07,NPA+FR
23,29165706,12,77,3.15.07,NPA+FR
14,7619169,13,81,3.15.07,DMSO
15,7016770,13,81,3.15.07,DMSO
16,9575575,13,81,3.15.07,DMSO+FR
17,10910806,13,81,3.15.07,DMSO+FR
18,19790915,13,81,3.15.07,NPA
19,24040982,13,81,3.15.07,NPA
20,34859607,13,81,3.15.07,NPA+FR
21,31693680,13,81,3.15.07,NPA+FR
22,42493776,13,81,3.15.07,NPA+FR
23,30779149,13,81,3.15.07,NPA+FR
14,7399227,14,85,3.15.07,DMSO
15,6690111,14,85,3.15.07,DMSO
16,10576942,14,85,3.15.07,DMSO+FR
17,10420931,14,85,3.15.07,DMSO+FR
18,19633889,14,85,3.15.07,NPA
19,23341935,14,85,3.15.07,NPA
20,36807125,14,85,3.15.07,NPA+FR
21,32716150,14,85,3.15.07,NPA+FR
22,43860172,14,85,3.15.07,NPA+FR
23,31681285,14,85,3.15.07,NPA+FR
14,7279595,15,89,3.15.07,DMSO
15,6478222,15,89,3.15.07,DMSO
16,10222212,15,89,3.15.07,DMSO+FR
17,11487545,15,89,3.15.07,DMSO+FR
18,19013848,15,89,3.15.07,NPA
19,22857373,15,89,3.15.07,NPA
20,36930943,15,89,3.15.07,NPA+FR
21,33230485,15,89,3.15.07,NPA+FR
22,45558336,15,89,3.15.07,NPA+FR
23,33199780,15,89,3.15.07,NPA+FR
14,6962810,16,93,3.15.07,DMSO
15,6907610,16,93,3.15.07,DMSO
16,10542942,16,93,3.15.07,DMSO+FR
17,11775531,16,93,3.15.07,DMSO+FR
18,18514696,16,93,3.15.07,NPA
19,22500833,16,93,3.15.07,NPA
20,38770968,16,93,3.15.07,NPA+FR
21,34635707,16,93,3.15.07,NPA+FR
22,45921762,16,93,3.15.07,NPA+FR
23,33982132,16,93,3.15.07,NPA+FR
14,6927976,17,97,3.15.07,DMSO
15,6472416,17,97,3.15.07,DMSO
16,11086172,17,97,3.15.07,DMSO+FR
17,10798891,17,97,3.15.07,DMSO+FR
18,18371077,17,97,3.15.07,NPA
19,22078509,17,97,3.15.07,NPA
20,38727253,17,97,3.15.07,NPA+FR
21,33730333,17,97,3.15.07,NPA+FR
22,46361304,17,97,3.15.07,NPA+FR
23,35850921,17,97,3.15.07,NPA+FR
14,6884862,18,101,3.15.07,DMSO
15,6609833,18,101,3.15.07,DMSO
16,11475329,18,101,3.15.07,DMSO+FR
17,12195225,18,101,3.15.07,DMSO+FR
18,18761258,18,101,3.15.07,NPA
19,21286607,18,101,3.15.07,NPA
20,39165514,18,101,3.15.07,NPA+FR
21,36611646,18,101,3.15.07,NPA+FR
22,46585435,18,101,3.15.07,NPA+FR
23,34486829,18,101,3.15.07,NPA+FR
14,7132120,19,105,3.15.07,DMSO
15,6706494,19,105,3.15.07,DMSO
16,12185627,19,105,3.15.07,DMSO+FR
17,12030539,19,105,3.15.07,DMSO+FR
18,18306654,19,105,3.15.07,NPA
19,20570088,19,105,3.15.07,NPA
20,38466447,19,105,3.15.07,NPA+FR
21,36393222,19,105,3.15.07,NPA+FR
22,46009956,19,105,3.15.07,NPA+FR
23,36747620,19,105,3.15.07,NPA+FR
14,7141596,20,109,3.15.07,DMSO
15,6327710,20,109,3.15.07,DMSO
16,12416192,20,109,3.15.07,DMSO+FR
17,12698533,20,109,3.15.07,DMSO+FR
18,17454978,20,109,3.15.07,NPA
19,20451668,20,109,3.15.07,NPA
20,39805401,20,109,3.15.07,NPA+FR
21,37760691,20,109,3.15.07,NPA+FR
22,48672715,20,109,3.15.07,NPA+FR
23,37217407,20,109,3.15.07,NPA+FR
14,6525429,21,113,3.15.07,DMSO
15,6090183,21,113,3.15.07,DMSO
16,13069397,21,113,3.15.07,DMSO+FR
17,13250959,21,113,3.15.07,DMSO+FR
18,17429563,21,113,3.15.07,NPA
19,20582353,21,113,3.15.07,NPA
20,40301001,21,113,3.15.07,NPA+FR
21,38012554,21,113,3.15.07,NPA+FR
22,48461982,21,113,3.15.07,NPA+FR
23,38130427,21,113,3.15.07,NPA+FR
14,6655534,22,117,3.15.07,DMSO
15,6664165,22,117,3.15.07,DMSO
16,13251353,22,117,3.15.07,DMSO+FR
17,13279595,22,117,3.15.07,DMSO+FR
18,17342361,22,117,3.15.07,NPA
19,20229616,22,117,3.15.07,NPA
20,41734386,22,117,3.15.07,NPA+FR
21,37706250,22,117,3.15.07,NPA+FR
22,48618845,22,117,3.15.07,NPA+FR
23,38038629,22,117,3.15.07,NPA+FR
14,7012914,23,121,3.15.07,DMSO
15,6259409,23,121,3.15.07,DMSO
16,13761440,23,121,3.15.07,DMSO+FR
17,13582566,23,121,3.15.07,DMSO+FR
18,17562833,23,121,3.15.07,NPA
19,20427151,23,121,3.15.07,NPA
20,42419982,23,121,3.15.07,NPA+FR
21,38779607,23,121,3.15.07,NPA+FR
22,49338198,23,121,3.15.07,NPA+FR
23,39557703,23,121,3.15.07,NPA+FR
14,6751002,24,125,3.15.07,DMSO
15,5851052,24,125,3.15.07,DMSO
16,13776735,24,125,3.15.07,DMSO+FR
17,14081750,24,125,3.15.07,DMSO+FR
18,17120903,24,125,3.15.07,NPA
19,19023534,24,125,3.15.07,NPA
20,42835550,24,125,3.15.07,NPA+FR
21,39355080,24,125,3.15.07,NPA+FR
22,49293659,24,125,3.15.07,NPA+FR
23,39580934,24,125,3.15.07,NPA+FR
14,6578533,25,129,3.15.07,DMSO
15,5860717,25,129,3.15.07,DMSO
16,14250274,25,129,3.15.07,DMSO+FR
17,14080053,25,129,3.15.07,DMSO+FR
18,17794537,25,129,3.15.07,NPA
19,18241421,25,129,3.15.07,NPA
20,44491902,25,129,3.15.07,NPA+FR
21,40390492,25,129,3.15.07,NPA+FR
22,50476909,25,129,3.15.07,NPA+FR
23,39468327,25,129,3.15.07,NPA+FR
14,7131540,26,133,3.15.07,DMSO
15,6225059,26,133,3.15.07,DMSO
16,14153076,26,133,3.15.07,DMSO+FR
17,14412070,26,133,3.15.07,DMSO+FR
18,16992929,26,133,3.15.07,NPA
19,18709620,26,133,3.15.07,NPA
20,43161806,26,133,3.15.07,NPA+FR
21,40094613,26,133,3.15.07,NPA+FR
22,49754223,26,133,3.15.07,NPA+FR
23,40451062,26,133,3.15.07,NPA+FR
14,6794732,27,137,3.15.07,DMSO
15,5979455,27,137,3.15.07,DMSO
16,14918083,27,137,3.15.07,DMSO+FR
17,15519586,27,137,3.15.07,DMSO+FR
